,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
24169,전라남도 보성군,전라남도 보성군 벌교읍 칠동길 9,전라남도 보성군 벌교읍 칠동리 308,생활방범,1,200.0,벌교칠동마을(진입로),30.0,202003,061-850-5561,34.841601000000004,127.29823799999998,2020-06-02,4890000,전라남도 보성군
24170,전라남도 보성군,전라남도 보성군 벌교읍 매산길 7,전라남도 보성군 벌교읍 장양리 561-12,생활방범,1,200.0,벌교매산마을,30.0,202003,061-850-5561,34.844489,127.369299,2020-06-02,4890000,전라남도 보성군
24171,전라남도 보성군,전라남도 보성군 노동면 대련로 295,전라남도 보성군 노동면 대련리 774-4,생활방범,1,200.0,노동무사마을(회관),30.0,202003,061-850-5561,34.776593,127.041671,2020-06-02,4890000,전라남도 보성군
24172,전라남도 보성군,전라남도 보성군 노동면 대련로 295,전라남도 보성군 노동면 대련리 774-4,생활방범,1,200.0,노동무사마을(하우스방향),30.0,202003,061-850-5561,34.776593,127.041671,2020-06-02,4890000,전라남도 보성군
24173,전라남도 보성군,전라남도 보성군 노동면 학동길 81,전라남도 보성군 노동면 학동리 349-1,생활방범,1,200.0,노동호미마을(철도건널목),30.0,202003,061-850-5561,34.837862,127.07456200000001,2020-06-02,4890000,전라남도 보성군
24174,전라남도 보성군,전라남도 보성군 노동면 학동길 81,전라남도 보성군 노동면 학동리 349-1,생활방범,1,200.0,노동호미마을(진입로),30.0,202003,061-850-5561,34.837862,127.07456200000001,2020-06-02,4890000,전라남도 보성군
24300,경기도 이천시청,경기도 이천시 부발읍 경충대로2250번길 11,경기도 이천시 부발읍 신하리 649,생활방범,1,200.0,360,30.0,201405,031-644-2942,37.260533,127.4773845,2020-01-20,4070000,경기도 이천시
24302,경기도 이천시청,경기도 이천시 부발읍 경충대로 2257,경기도 이천시 부발읍 신하리 394-34,생활방범,1,200.0,360,30.0,201405,031-644-2942,37.2606141,127.47565300000001,2020-01-20,4070000,경기도 이천시
24303,경기도 이천시청,경기도 이천시 부발읍 경충대로 2257,경기도 이천시 부발읍 신하리 394-34,생활방범,1,200.0,120,30.0,201905,031-644-2942,37.2606141,127.47565300000001,2020-01-20,4070000,경기도 이천시
24662,서울특별시 중랑구청,서울특별시 중랑구 동일로157라길 30,서울특별시 중랑구 묵2동 240-100,생활방범,2,200.0,0,30.0,201112,02-2094-0284,37.61109821,127.075023,2020-05-06,3060000,서울특별시 중랑구
24663,서울특별시 중랑구청,서울특별시 중랑구 면목로78길 26-5,서울특별시 중랑구 면목본동 98-20,생활방범,2,200.0,0,30.0,200906,02-2094-0284,37.59042384,127.0891135,2020-05-06,3060000,서울특별시 중랑구
24664,서울특별시 중랑구청,서울특별시 중랑구 상봉로15가길 13,서울특별시 중랑구 면목본동 86-3,생활방범,1,200.0,0,30.0,200906,02-2094-0284,37.59153366,127.0925064,2020-05-06,3060000,서울특별시 중랑구
24665,서울특별시 중랑구청,서울특별시 중랑구 용마산로81길 53,서울특별시 중랑구 면목본동 110-1,생활방범,2,200.0,0,30.0,200906,02-2094-0284,37.5858078,127.09144930000001,2020-05-06,3060000,서울특별시 중랑구
24666,서울특별시 중랑구청,서울특별시 중랑구 겸재로35길 26,서울특별시 중랑구 면목본동 127-33,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.58950043,127.0859146,2020-05-06,3060000,서울특별시 중랑구
24667,서울특별시 중랑구청,서울특별시 중랑구 겸재로50나길 26,서울특별시 중랑구 면목본동 70-3,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.58801744,127.093401,2020-05-06,3060000,서울특별시 중랑구
24668,서울특별시 중랑구청,서울특별시 중랑구 겸재로35길 10,서울특별시 중랑구 면목본동 120-2,생활방범,3,200.0,0,30.0,201309,02-2094-0284,37.58893585,127.0873108,2020-05-06,3060000,서울특별시 중랑구
24669,서울특별시 중랑구청,서울특별시 중랑구 봉우재로32길 72,서울특별시 중랑구 면목2동 137-14,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.59004974,127.0833588,2020-05-06,3060000,서울특별시 중랑구
24670,서울특별시 중랑구청,서울특별시 중랑구 봉우재로20길 60,서울특별시 중랑구 면목2동 142-15,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.58867645,127.080925,2020-05-06,3060000,서울특별시 중랑구
24671,서울특별시 중랑구청,서울특별시 중랑구 겸재로3길 50,서울특별시 중랑구 면목2동 178-19,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.58796692,127.0769119,2020-05-06,3060000,서울특별시 중랑구
24672,서울특별시 중랑구청,서울특별시 중랑구 면목로 217,서울특별시 중랑구 면목4동 656,생활방범,1,200.0,0,30.0,200906,02-2094-0284,37.57304374,127.0831953,2020-05-06,3060000,서울특별시 중랑구
24673,서울특별시 중랑구청,서울특별시 중랑구 용마산로 250-12,서울특별시 중랑구 면목4동 산 1-4,생활방범,3,200.0,0,30.0,201206,02-2094-0284,37.57507523,127.0893936,2020-05-06,3060000,서울특별시 중랑구
24674,서울특별시 중랑구청,서울특별시 중랑구 용마산로 250-12,서울특별시 중랑구 면목4동 산 1-4,생활방범,2,200.0,0,30.0,201206,02-2094-0284,37.57397023,127.08937409999999,2020-05-06,3060000,서울특별시 중랑구
24675,서울특별시 중랑구청,서울특별시 중랑구 용마산로 250-12,서울특별시 중랑구 면목4동 산1-4,생활방범,2,200.0,0,30.0,201206,02-2094-0284,37.57299805,127.09154509999999,2020-05-06,3060000,서울특별시 중랑구
24676,서울특별시 중랑구청,서울특별시 중랑구 용마산로 250-12,서울특별시 중랑구 면목4동 산 1-4,생활방범,2,200.0,0,30.0,201512,02-2094-0284,37.57302096,127.0913011,2020-05-06,3060000,서울특별시 중랑구
24677,서울특별시 중랑구청,서울특별시 중랑구 동일로95길 29,서울특별시 중랑구 면목5동 173-1,생활방범,1,200.0,0,30.0,200906,02-2094-0284,37.58475736,127.07822549999999,2020-05-06,3060000,서울특별시 중랑구
24678,서울특별시 중랑구청,서울특별시 중랑구 겸재로24길 33,서울특별시 중랑구 면목5동 153-6,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.58564097,127.0819588,2020-05-06,3060000,서울특별시 중랑구
24679,서울특별시 중랑구청,서울특별시 중랑구 사가정로50길 91,서울특별시 중랑구 면목7동 351,생활방범,1,200.0,0,30.0,200808,02-2094-0284,37.57703781,127.0844955,2020-05-06,3060000,서울특별시 중랑구
24680,서울특별시 중랑구청,서울특별시 중랑구 사가정로72길,서울특별시 중랑구 면목7동 산50-16,생활방범,2,200.0,0,30.0,201206,02-2094-0284,37.57999219,127.09506680000001,2020-05-06,3060000,서울특별시 중랑구
24681,서울특별시 중랑구청,서울특별시 중랑구,서울특별시 중랑구 면목7동 산 1-9,생활방범,1,200.0,0,30.0,201408,02-2094-0284,37.57985605,127.0977554,2020-05-06,3060000,서울특별시 중랑구
24682,서울특별시 중랑구청,서울특별시 중랑구 용마산로90길,서울특별시 중랑구 면목3.8동 산16-2,생활방범,2,200.0,0,30.0,201206,02-2094-0284,37.58788045,127.09867759999999,2020-05-06,3060000,서울특별시 중랑구
24683,서울특별시 중랑구청,서울특별시 중랑구 사가정로49길 56,서울특별시 중랑구 면목3.8동 570,생활방범,1,200.0,0,30.0,200906,02-2094-0284,37.58359528,127.0873108,2020-05-06,3060000,서울특별시 중랑구
24684,서울특별시 중랑구청,서울특별시 중랑구 겸재로64길 29,서울특별시 중랑구 면목3.8동 42-1,생활방범,1,200.0,0,30.0,201112,02-2094-0284,37.58921162,127.0958122,2020-05-06,3060000,서울특별시 중랑구
24685,서울특별시 중랑구청,서울특별시 중랑구 용마산로96길,서울특별시 중랑구 면목3.8동 산9-1,생활방범,2,200.0,0,30.0,201112,02-2094-0284,37.58904367,127.10248349999999,2020-05-06,3060000,서울특별시 중랑구
24686,서울특별시 중랑구청,서울특별시 중랑구 용마산로90길,서울특별시 중랑구 면목3.8동 산16-2,생활방범,2,200.0,0,30.0,201206,02-2094-0284,37.58756806,127.09892140000001,2020-05-06,3060000,서울특별시 중랑구
24687,서울특별시 중랑구청,서울특별시 중랑구 용마산로94길 64-19,서울특별시 중랑구 면목3.8동 30-38,생활방범,1,200.0,0,30.0,201309,02-2094-0284,37.58703966,127.1003183,2020-05-06,3060000,서울특별시 중랑구
24688,서울특별시 중랑구청,서울특별시 중랑구 용마산로94길 64-126,서울특별시 중랑구 면목3.8동 31-25,생활방범,1,200.0,0,30.0,201408,02-2094-0284,37.58663452,127.10113740000001,2020-05-06,3060000,서울특별시 중랑구
24689,서울특별시 중랑구청,서울특별시 중랑구 망우로71길 36-5,서울특별시 중랑구 망우본동 344-22,생활방범,3,200.0,0,30.0,200906,02-2094-0284,37.60250582,127.10268799999999,2020-05-06,3060000,서울특별시 중랑구
24690,서울특별시 중랑구청,서울특별시 중랑구 용마산로114길 46,서울특별시 중랑구 망우본동 155-2,생활방범,2,200.0,0,30.0,200906,02-2094-0284,37.59904099,127.1033249,2020-05-06,3060000,서울특별시 중랑구
24729,서울특별시 중랑구청,서울특별시 중랑구 용마산로139가길 64,서울특별시 중랑구 신내1동 287-1,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.61722767,127.1006182,2020-05-06,3060000,서울특별시 중랑구
24730,서울특별시 중랑구청,서울특별시 중랑구 중랑역로 13,서울특별시 중랑구 중화2동 320-54,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.59528783,127.07668410000001,2020-05-06,3060000,서울특별시 중랑구
24731,서울특별시 중랑구청,서울특별시 중랑구 용마공원로5가길 78,서울특별시 중랑구 망우3동 420-59,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.5912547,127.1030409,2020-05-06,3060000,서울특별시 중랑구
24732,서울특별시 중랑구청,서울특별시 중랑구 중랑천로25길 18,서울특별시 중랑구 중화2동 325-59,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.59633001,127.0709051,2020-05-06,3060000,서울특별시 중랑구
24733,서울특별시 중랑구청,서울특별시 중랑구 중랑천로3길 62,서울특별시 중랑구 중화2동 323-51,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.59448765,127.0732567,2020-05-06,3060000,서울특별시 중랑구
24734,서울특별시 중랑구청,서울특별시 중랑구 망우로25길 18,서울특별시 중랑구 중화2동 210-8,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.59379962,127.07145859999999,2020-05-06,3060000,서울특별시 중랑구
24735,서울특별시 중랑구청,서울특별시 중랑구 중랑역로14길 44-3,서울특별시 중랑구 중화2동 297-82,생활방범,3,200.0,0,30.0,201812,02-2094-0284,37.59598872,127.078216,2020-05-06,3060000,서울특별시 중랑구
24736,서울특별시 중랑구청,서울특별시 중랑구 봉화산로 110,서울특별시 중랑구 상봉1동 222-37,생활방범,3,200.0,0,30.0,201812,02-2094-0284,37.60266179,127.0865344,2020-05-06,3060000,서울특별시 중랑구
24737,서울특별시 중랑구청,서울특별시 중랑구 동일로111길 5,서울특별시 중랑구 상봉2동 127-35,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.59270064,127.07988470000001,2020-05-06,3060000,서울특별시 중랑구
24738,서울특별시 중랑구청,서울특별시 중랑구 중랑천로12길 86,서울특별시 중랑구 상봉2동 129-42,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.59348348,127.07762240000001,2020-05-06,3060000,서울특별시 중랑구
24739,서울특별시 중랑구청,서울특별시 중랑구 면목로28길 11,서울특별시 중랑구 면목4동 371-99,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.57472307,127.0858298,2020-05-06,3060000,서울특별시 중랑구
24740,서울특별시 중랑구청,서울특별시 중랑구 겸재로54길 53,서울특별시 중랑구 면목본동 69-36,생활방범,3,200.0,0,30.0,201812,02-2094-0284,37.58694084,127.0916091,2020-05-06,3060000,서울특별시 중랑구
24741,서울특별시 중랑구청,서울특별시 중랑구 공릉로2길 28-12,서울특별시 중랑구 묵1동 178-3,생활방범,2,200.0,0,30.0,201812,02-2094-0284,37.61149979,127.07958980000001,2020-05-06,3060000,서울특별시 중랑구
24742,서울특별시 중랑구청,서울특별시 중랑구 망우로55길 11-10,서울특별시 중랑구 상봉1동 53-2,생활방범,4,200.0,0,30.0,201906,02-2094-0284,37.60070664,127.09299650000001,2020-05-06,3060000,서울특별시 중랑구
24743,서울특별시 중랑구청,서울특별시 중랑구 숙선옹주로 82,서울특별시 중랑구 묵1동 23,생활방범,3,200.0,0,30.0,201908,02-2094-0284,37.61616775,127.08580079999999,2020-05-06,3060000,서울특별시 중랑구
24744,서울특별시 중랑구청,서울특별시 중랑구,서울특별시 중랑구 묵2동 246-39,생활방범,1,200.0,0,30.0,201908,02-2094-0284,37.60662727,127.07669070000001,2020-05-06,3060000,서울특별시 중랑구
24745,서울특별시 중랑구청,서울특별시 중랑구 동일로101길 98,서울특별시 중랑구 면목2동 192-11,생활방범,4,200.0,0,30.0,201908,02-2094-0284,37.58805506,127.07449960000001,2020-05-06,3060000,서울특별시 중랑구
24746,서울특별시 중랑구청,서울특별시 중랑구 동일로683,서울특별시 중랑구 면목2동 183-37,생활방범,4,200.0,0,30.0,201908,02-2094-0284,37.59135971,127.0799652,2020-05-06,3060000,서울특별시 중랑구
24747,서울특별시 중랑구청,서울특별시 중랑구 망우로 74길 41,서울특별시 중랑구 망우본동 152-33,생활방범,3,200.0,0,30.0,201908,02-2094-0284,37.59839516,127.1040852,2020-05-06,3060000,서울특별시 중랑구
24748,서울특별시 중랑구청,서울특별시 중랑구 용마산로125길 10,서울특별시 중랑구 신내1동 425-1,생활방범,3,200.0,0,30.0,201908,02-2094-0284,37.60496805,127.10065700000001,2020-05-06,3060000,서울특별시 중랑구
24749,서울특별시 중랑구청,서울특별시 중랑구 동일로138길 19-14,서울특별시 중랑구 중화1동 280-16,생활방범,2,200.0,0,30.0,200906,02-2094-0284,37.60403604,127.08052859999998,2020-05-06,3060000,서울특별시 중랑구
24750,서울특별시 중랑구청,서울특별시 중랑구 상봉중앙로5가길,서울특별시 중랑구 중화1동 131-20,생활방범,2,200.0,0,30.0,201309,02-2094-0284,37.60109107,127.08579950000001,2020-05-06,3060000,서울특별시 중랑구
24751,서울특별시 중랑구청,서울특별시 중랑구,서울특별시 중랑구 중화1동 산 9-17,생활방범,1,200.0,0,30.0,201512,02-2094-0284,37.60383606,127.08492279999999,2020-05-06,3060000,서울특별시 중랑구
