발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_,옐로카펫_설치유무,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm)
2015,20150320,야,금,1,1,0,0,0,서울,강남구,차대사람,보도통행중,보도통행중,중앙선 침범,교차로,교차로부근,소형,보행자,960540.3000000002,1942490.4,127.0536886,37.4808059,40991,서울특별시 강남구청,"서울특별시 강남구 개포로 303 (개포동,현대1차아파트)",서울특별시 강남구 개포동 653 (구룡초교 사거리),생활방범,3,200.0,360전방면,30.0,202001,02-3423-6772,37.48131,127.05392,2020/02/27,3220000,서울특별시 강남구,초등학교,구룡초등학교,서울특별시 강남구 개포로 263,,37.48119613,127.051773,서울특별시 강남구청,수서경찰서,N,3.0,14,2020/06/24,3220000,서울특별시 강남구,0,97,0,13.4,7.6,21.9,
2015,20150712,야,일,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958573.0,1951700.9999999998,127.03091850000001,37.56373793,38708,서울특별시 성동구청,서울특별시 성동구 무학봉11가길 5-34,서울특별시 성동구 하왕십리동 991-44,쓰레기단속,1,300.0,하단부,30.0,201409,02-2286-5879,37.561584,127.028625,2020/06/08,3030000,서울특별시 성동구,유치원,무학유치원,서울특별시 성동구 무학봉15가길 4,서울특별시 성동구 하왕십리동 986-95,37.5614705,127.03065470000001,서울특별시 성동구,성동경찰서,Y,1.0,4,2020/06/17,3030000,서울특별시 성동구,0,97,0,24.8,24.0,28.0,29.0
2015,20151114,야,토,1,1,0,0,0,서울,광진구,차대차,추돌,주정차중 추돌,안전거리 미확보,단일로,기타단일로,불명,소형,961986.0,1950428.0,127.0696291,37.55241119,28815,서울특별시 성동구청,서울특별시 성동구 송정18길 8,서울특별시 성동구 송정동 71-2,쓰레기단속,2,200.0,하단부,30.0,201712,02-2286-5879,37.552704,127.068169,2020/06/08,3030000,서울특별시 성동구,초등학교,송원초등학교,서울특별시 성동구 동일로43길 9,서울특별시 성동구 송정동 72-8,37.55415747,127.069528,서울특별시 성동구,성동경찰서,Y,7.0,4~8,2020/06/17,3030000,서울특별시 성동구,2018-04-26,9,0,12.8,11.0,14.2,3.5
2015,20150922,주,화,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961528.0,1949374.0,127.0644994,37.54289212,38724,서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,4,200.0,360도 전방면,30.0,201311,02-2286-5879,37.544498,127.06436900000001,2020/06/08,3030000,서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.06315729999999,서울특별시 성동구,성동경찰서,Y,3.0,5~8,2020/06/17,3030000,서울특별시 성동구,2018-04-26,96,0,23.9,18.0,31.0,
2015,20151226,야,토,1,5,1,2,1,서울,성동구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,중형,대형,961153.0,1949490.0,127.06024840000002,37.54392194,38724,서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,4,200.0,360도 전방면,30.0,201311,02-2286-5879,37.544498,127.06436900000001,2020/06/08,3030000,서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.06315729999999,서울특별시 성동구,성동경찰서,Y,3.0,5~8,2020/06/17,3030000,서울특별시 성동구,2018-04-26,96,0,0.9,-3.2,4.7,0.7
2015,20150219,야,목,1,2,1,0,0,서울,성동구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,957804.0,1950795.0000000002,127.0222635,37.555537,38721,서울특별시 성동구청,서울특별시 성동구 난계로 67,서울특별시 성동구 금호동1가 130-37,교통단속,3,200.0,360도 전방면,30.0,201805,02-2286-5879,37.557831,127.023293,2020/06/08,3030000,서울특별시 성동구,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,N,6.0,5~20,2020/06/17,3030000,서울특별시 성동구,2017-12-12,96,0,2.2,-2.7,8.6,
2015,20150819,주,수,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,958014.0,1951016.9999999998,127.0246283,37.55754754,38721,서울특별시 성동구청,서울특별시 성동구 난계로 67,서울특별시 성동구 금호동1가 130-37,교통단속,3,200.0,360도 전방면,30.0,201805,02-2286-5879,37.557831,127.023293,2020/06/08,3030000,서울특별시 성동구,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,N,6.0,5~20,2020/06/17,3030000,서울특별시 성동구,2017-12-12,96,0,26.8,24.2,29.7,0.0
2015,20150923,야,수,1,4,2,1,0,서울,금천구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,소형,원동기장치자전거,947188.0,1940776.0,126.9027961,37.46468667,17828,서울특별시 금천구,서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산동 1060-31,다목적,5,200.0,360도전방면,30.0,201211,02-2627-1903,37.465061,126.89909100000001,2020/02/20,3170000,서울특별시 금천구,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.46434175,126.900288,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,95,0,22.0,19.0,26.1,
2015,20150520,야,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957827.6999999998,1955985.2,127.022233,37.60231856,4974,서울특별시 성북구청,서울특별시 성북구 길음로 20,서울특별시 성북구 길음동 1283-4,생활방범,3,200.0,360,30.0,200712,02-2241-4562,37.6047422,127.022669,2020/03/31,3070000,서울특별시 성북구,유치원,선한유치원,서울특별시 성북구 길음로9길 73,,37.60398309,127.02058829999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,98,0,16.3,10.6,21.9,
2015,20150605,주,금,1,1,0,0,0,서울,성북구,차대사람,기타,기타,기타(운전자법규위반),단일로,기타단일로,소형,보행자,957575.0,1955136.0,127.0194195,37.59465293,22024,서울특별시 성북구청,서울특별시 성북구 동소문로25길 51,서울특별시 성북구 동선동5가 48-2,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.59565204,127.0164133,2020/03/31,3070000,서울특별시 성북구,어린이집,돈암감리교회어린이집,서울특별시 성북구 아리랑로4길 45,,37.59572686,127.017875,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,13,0,19.1,17.5,22.0,1.0
2015,20151006,야,화,1,3,2,0,0,서울,중랑구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,중형,대형,964456.0,1954646.0,127.0973877,37.59052804,18137,서울특별시 중랑구청,서울특별시 중랑구 용마산로96길 21-26,서울특별시 중랑구 망우3동 437-11,생활방범,4,130.0,0,30.0,201011,02-2094-0284,37.5913478,127.0993414,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우3동 440,37.59204241,127.0997953,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96,0,18.7,12.1,26.3,
2015,20150509,주,토,1,1,0,0,0,서울,중랑구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,소형,없음,964169.0,1953531.0000000002,127.0941914,37.58046707,18038,서울특별시 중랑구청,서울특별시 중랑구 사가정로72길,서울특별시 중랑구 면목7동 산56-16,생활방범,2,200.0,0,30.0,201912,02-2094-0284,37.57999848,127.09551950000002,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면중초등학교,서울특별시 중랑구 용마산로 70길 43,서울특별시 중랑구 면목3.8동 491-1,37.582402,127.0965491,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95,0,17.6,12.6,24.0,
2015,20150516,주,토,1,1,0,0,0,서울,중랑구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,964157.0,1953940.0,127.0940355,37.58415305,18038,서울특별시 중랑구청,서울특별시 중랑구 사가정로72길,서울특별시 중랑구 면목7동 산56-16,생활방범,2,200.0,0,30.0,201912,02-2094-0284,37.57999848,127.09551950000002,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면중초등학교,서울특별시 중랑구 용마산로 70길 43,서울특별시 중랑구 면목3.8동 491-1,37.582402,127.0965491,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95,0,18.0,11.6,25.2,
2015,20151025,야,일,1,1,0,0,0,서울,중랑구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,중형,소형,963663.0,1952990.0,127.0884876,37.57557103,18069,서울특별시 중랑구청,서울특별시 중랑구 용마산로 271,서울특별시 중랑구 면목7동 1528,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.57730497,127.0898067,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면남초등학교,서울특별시 중랑구 면목로 30나길 38,서울특별시 중랑구 면목7동 583-15,37.57726134,127.087667,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95,0,16.3,12.1,22.8,
2015,20150531,주,일,1,2,0,0,1,서울,중랑구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,962196.0,1955460.9999999998,127.0717469,37.59778377,18215,서울특별시 중랑구청,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,생활방범,3,130.0,0,30.0,201208,02-2094-0284,37.60005987,127.0737691,2020/05/06,3060000,서울특별시 중랑구,어린이집,세화어린이집,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,37.59993259,127.073783,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10,0,22.1,15.3,30.4,
2015,20150913,주,일,1,1,0,0,0,서울,중랑구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,소형,963630.0,1957804.0,127.0878747,37.61895967,18228,서울특별시 중랑구청,서울특별시 중랑구 신내로23길 15,서울특별시 중랑구 묵1동 9-9,생활방범,3,200.0,0,30.0,201309,02-2094-0284,37.61850739,127.0862885,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,서울특별시 중랑구 묵1동 11,37.6177489,127.0868129,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97,0,20.2,15.2,26.0,
2015,20150919,주,토,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,소형,보행자,943469.0,1948268.0,126.8601676,37.53199285,13044,서울특별시 양천구청,서울특별시 양천구 목동중앙서로7가길 32,서울특별시 양천구 목동 788-11,생활방범,3,130.0,360도 전방,30.0,201012,02-2620-4793,37.533569,126.864322,2019/11/20,3140000,서울특별시 양천구,유치원,대유유치원,서울특별시 강서구 곰달래로57길 39 (화곡동),,37.53400816,126.86158799999998,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020/01/01,3150000,서울특별시 강서구,0,98,0,22.3,17.0,29.0,
2015,20151024,야,토,1,2,1,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,없음,943562.0,1948284.9999999998,126.8612188,37.53215177,13044,서울특별시 양천구청,서울특별시 양천구 목동중앙서로7가길 32,서울특별시 양천구 목동 788-11,생활방범,3,130.0,360도 전방,30.0,201012,02-2620-4793,37.533569,126.864322,2019/11/20,3140000,서울특별시 양천구,유치원,대유유치원,서울특별시 강서구 곰달래로57길 39 (화곡동),,37.53400816,126.86158799999998,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020/01/01,3150000,서울특별시 강서구,0,98,0,16.9,13.2,22.0,10.5
2015,20150713,야,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,971154.0,1949902.0,127.1734424,37.54800281,33633,서울특별시 강동구청,서울특별시 강동구 천호대로 219가길 9(상일동),서울특별시 강동구 상일동 305-4,어린이보호,1,200.0,360도전방면,30.0,201412,02-3425-7090,37.54665375,127.1708298,2020/05/20,3240000,서울특별시 강동구,초등학교,상일초등학교,서울특별시 강동구 천호대로 1477,서울특별시 강동구 상일동 328,37.54757172,127.1726617,서울특별시 강동구청,강동경찰서,Y,2.0,6,2019/12/06,3240000,서울특별시 강동구,0,7,0,23.1,21.4,24.9,10.0
2015,20150805,야,수,1,1,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,소형,중형,971166.0,1949775.0000000002,127.1735833,37.54685848,33633,서울특별시 강동구청,서울특별시 강동구 천호대로 219가길 9(상일동),서울특별시 강동구 상일동 305-4,어린이보호,1,200.0,360도전방면,30.0,201412,02-3425-7090,37.54665375,127.1708298,2020/05/20,3240000,서울특별시 강동구,초등학교,상일초등학교,서울특별시 강동구 천호대로 1477,서울특별시 강동구 상일동 328,37.54757172,127.1726617,서울특별시 강동구청,강동경찰서,Y,2.0,6,2019/12/06,3240000,서울특별시 강동구,0,7,0,28.6,25.9,32.7,0.1
2015,20151130,주,월,1,1,0,0,0,서울,강동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,971234.0,1949692.9999999998,127.1743563,37.54612150000001,33633,서울특별시 강동구청,서울특별시 강동구 천호대로 219가길 9(상일동),서울특별시 강동구 상일동 305-4,어린이보호,1,200.0,360도전방면,30.0,201412,02-3425-7090,37.54665375,127.1708298,2020/05/20,3240000,서울특별시 강동구,초등학교,상일초등학교,서울특별시 강동구 천호대로 1477,서울특별시 강동구 상일동 328,37.54757172,127.1726617,서울특별시 강동구청,강동경찰서,Y,2.0,6,2019/12/06,3240000,서울특별시 강동구,0,7,0,4.1,0.9,8.5,
2015,20150402,야,목,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,967520.0,1949052.9999999998,127.13234120000001,37.54022949,42546,서울특별시 강동구청,서울특별시 강동구 진황도로 27다길 31 (천호동),서울특별시 강동구 천호동 192-17,생활방범,3,200.0,360도전방면,30.0,201801,02-3425-7090,37.5403547,127.1315333,2020/05/20,3240000,서울특별시 강동구,유치원,천호유치원,서울특별시 강동구 구천면로 238,서울특별시 강동구 천호3동 397-74,37.5416383,127.13086430000001,서울특별시 강동구청,강동경찰서,Y,1.0,15,2019/12/06,3240000,서울특별시 강동구,0,95,0,14.8,8.5,21.8,28.0
2015,20151029,야,목,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,967435.0,1948839.0000000002,127.1313886,37.53829762,33640,서울특별시 강동구청,서울특별시 강동구 천호대로157길 26 (천호동),서울특별시 강동구 천호동 453-24,생활방범,3,200.0,360도전방면,30.0,201108,02-3425-7090,37.53885651,127.1275177,2020/05/20,3240000,서울특별시 강동구,어린이집,강동복지관어린이집,서울특별시 강동구 진황도로23길 7,서울특별시 강동구 천호3동 555,37.54004383,127.1297892,서울특별시 강동구청,강동경찰서,Y,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,13,0,8.4,3.2,14.7,0.5
