관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
서울특별시 강북구청,서울특별시 강북구 삼양로109길 21,서울특별시 강북구 인수동 348-21,생활방범,1,200,,30,18-Jan,02-901-7266,37.6419,127.0157,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로35길 41,서울특별시 강북구 수유동 717-4,생활방범,1,200,,30,18-Jan,02-901-7266,37.6476,127.0231,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로35길 41,서울특별시 강북구 수유동 717-4,생활방범,1,200,,30,18-Jan,02-901-7266,37.6476,127.0231,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로35길 41,서울특별시 강북구 수유동 717-4,생활방범,1,200,,30,18-Jan,02-901-7266,37.6476,127.0231,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로21길 37,서울특별시 강북구 수유동 249-14,생활방범,1,900,,30,18-Jan,02-901-7266,37.6447,127.021,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로21길 37,서울특별시 강북구 수유동 249-14,생활방범,1,200,,30,18-Jan,02-901-7266,37.6447,127.021,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로21길 37,서울특별시 강북구 수유동 249-14,생활방범,1,200,,30,18-Jan,02-901-7266,37.6447,127.021,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로21길 37,서울특별시 강북구 수유동 249-14,생활방범,1,200,,30,18-Jan,02-901-7266,37.6447,127.021,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로7가길 16,서울특별시 강북구 수유동 1-117,생활방범,1,900,,30,18-Jan,02-901-7266,37.6373,127.0213,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로7가길 16,서울특별시 강북구 수유동 1-117,생활방범,1,200,,30,18-Jan,02-901-7266,37.6373,127.0213,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로7가길 16,서울특별시 강북구 수유동 1-117,생활방범,1,200,,30,18-Jan,02-901-7266,37.6373,127.0213,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로17가길 10-12,서울특별시 강북구 수유동 130-96,생활방범,1,900,,30,18-Jan,02-901-7266,37.6366,127.0196,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로17가길 10-12,서울특별시 강북구 수유동 130-96,생활방범,1,200,,30,18-Jan,02-901-7266,37.6366,127.0196,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로17가길 10-12,서울특별시 강북구 수유동 130-96,생활방범,1,200,,30,18-Jan,02-901-7266,37.6366,127.0196,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로17가길 10-12,서울특별시 강북구 수유동 130-96,생활방범,1,200,,30,18-Jan,02-901-7266,37.6366,127.0196,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로101길 17,서울특별시 강북구 수유동 167-1,생활방범,1,900,,30,18-Jan,02-901-7266,37.6432,127.0299,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로101길 17,서울특별시 강북구 수유동 167-1,생활방범,1,200,,30,18-Jan,02-901-7266,37.6432,127.0299,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로101길 17,서울특별시 강북구 수유동 167-1,생활방범,1,200,,30,18-Jan,02-901-7266,37.6432,127.0299,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로101길 17,서울특별시 강북구 수유동 167-1,생활방범,1,200,,30,18-Jan,02-901-7266,37.6432,127.0299,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로148길 28-9,서울특별시 강북구 수유동 180-19,생활방범,1,900,,30,18-Jan,02-901-7266,37.643,127.0253,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로148길 28-9,서울특별시 강북구 수유동 180-19,생활방범,1,200,,30,18-Jan,02-901-7266,37.643,127.0253,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로148길 28-9,서울특별시 강북구 수유동 180-19,생활방범,1,200,,30,18-Jan,02-901-7266,37.643,127.0253,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로148길 28-9,서울특별시 강북구 수유동 180-19,생활방범,1,200,,30,18-Jan,02-901-7266,37.643,127.0253,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 918,서울특별시 강북구 번동 428-38,생활방범,1,200,,30,18-Jan,02-901-7266,37.6343,127.038,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로148길 28-9,서울특별시 강북구 수유동 180-19,생활방범,1,200,,30,18-Jan,02-901-7266,37.643,127.0253,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 13길 12,서울특별시 강북구 수유동 30-13,생활방범,1,900,,30,18-Jan,02-901-7266,37.6396,127.0219,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 13길 12,서울특별시 강북구 수유동 30-13,생활방범,1,200,,30,18-Jan,02-901-7266,37.6396,127.0219,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 13길 12,서울특별시 강북구 수유동 30-13,생활방범,1,200,,30,18-Jan,02-901-7266,37.6396,127.0219,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 13길 12,서울특별시 강북구 수유동 30-13,생활방범,1,200,,30,18-Jan,02-901-7266,37.6396,127.0219,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 13길 12,서울특별시 강북구 수유동 30-13,생활방범,1,200,,30,18-Jan,02-901-7266,37.6396,127.0219,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로139나길 38,서울특별시 강북구 수유동 193-10,생활방범,1,900,,30,18-Jan,02-901-7266,37.6404,127.0242,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로139나길 38,서울특별시 강북구 수유동 193-10,생활방범,1,200,,30,18-Jan,02-901-7266,37.6404,127.0242,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로139나길 38,서울특별시 강북구 수유동 193-10,생활방범,1,200,,30,18-Jan,02-901-7266,37.6404,127.0242,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로139나길 38,서울특별시 강북구 수유동 193-10,생활방범,1,200,,30,18-Jan,02-901-7266,37.6404,127.0242,2020-05-12,3080000,서울특별시 강북구
서울특별시 중랑구청,서울특별시 중랑구 중랑역로 164,서울특별시 중랑구 묵2동 244-92,생활방범,5,200,0,30,14-Aug,02-2094-0284,37.6081,127.0766,2020-05-06,3060000,서울특별시 중랑구
서울특별시 강북구청,서울특별시 강북구 삼양로81길 56,서울특별시 강북구 수유동 472-149,생활방범,1,900,,30,18-Jan,02-901-7266,37.6325,127.0164,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로81길 56,서울특별시 강북구 수유동 472-149,생활방범,1,200,,30,18-Jan,02-901-7266,37.6325,127.0164,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로81길 56,서울특별시 강북구 수유동 472-149,생활방범,1,200,,30,18-Jan,02-901-7266,37.6325,127.0164,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로81길 56,서울특별시 강북구 수유동 472-149,생활방범,1,200,,30,18-Jan,02-901-7266,37.6325,127.0164,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로8길 11,서울특별시 강북구 수유동 49-70,생활방범,1,900,,30,18-Jan,02-901-7266,37.633,127.0197,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로8길 11,서울특별시 강북구 수유동 49-70,생활방범,1,200,,30,18-Jan,02-901-7266,37.633,127.0197,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로8길 11,서울특별시 강북구 수유동 49-70,생활방범,1,200,,30,18-Jan,02-901-7266,37.633,127.0197,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로8길 11,서울특별시 강북구 수유동 49-70,생활방범,1,200,,30,18-Jan,02-901-7266,37.633,127.0197,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 수유로8길 11,서울특별시 강북구 수유동 49-70,생활방범,1,200,,30,18-Jan,02-901-7266,37.633,127.0197,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로77길 19,서울특별시 강북구 수유동 51-2,생활방범,1,900,,30,18-Jan,02-901-7266,37.6336,127.022,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로77길 19,서울특별시 강북구 수유동 51-2,생활방범,1,200,,30,18-Jan,02-901-7266,37.6336,127.022,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로77길 19,서울특별시 강북구 수유동 51-2,생활방범,1,200,,30,18-Jan,02-901-7266,37.6336,127.022,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로77길 19,서울특별시 강북구 수유동 51-2,생활방범,1,200,,30,18-Jan,02-901-7266,37.6336,127.022,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33길 88,서울특별시 강북구 수유동 707-12,생활방범,1,900,,30,18-Jan,02-901-7266,37.6479,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33길 88,서울특별시 강북구 수유동 707-12,생활방범,1,200,,30,18-Jan,02-901-7266,37.6479,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33길 88,서울특별시 강북구 수유동 707-12,생활방범,1,200,,30,18-Jan,02-901-7266,37.6479,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33길 88,서울특별시 강북구 수유동 707-12,생활방범,1,200,,30,18-Jan,02-901-7266,37.6479,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33다길 17,서울특별시 강북구 수유동 703-8,생활방범,1,900,,30,18-Jan,02-901-7266,37.6476,127.0201,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33다길 17,서울특별시 강북구 수유동 703-8,생활방범,1,200,,30,18-Jan,02-901-7266,37.6476,127.0201,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로33다길 17,서울특별시 강북구 수유동 703-8,생활방범,1,200,,30,18-Jan,02-901-7266,37.6476,127.0201,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 1105-10,서울특별시 강북구 수유동 248-24,생활방범,1,900,,30,18-Jan,02-901-7266,37.6439,127.0203,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 1105-10,서울특별시 강북구 수유동 248-24,생활방범,1,200,,30,18-Jan,02-901-7266,37.6439,127.0203,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 1105-10,서울특별시 강북구 수유동 248-24,생활방범,1,200,,30,18-Jan,02-901-7266,37.6439,127.0203,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로33길 19-4,서울특별시 강북구 수유동 236-31,생활방범,1,900,,30,18-Jan,02-901-7266,37.6426,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로33길 19-4,서울특별시 강북구 수유동 236-31,생활방범,1,200,,30,18-Jan,02-901-7266,37.6426,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로33길 19-4,서울특별시 강북구 수유동 236-31,생활방범,1,200,,30,18-Jan,02-901-7266,37.6426,127.0204,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로25길 20,서울특별시 강북구 수유동 252-106,생활방범,1,900,,30,18-Jan,02-901-7266,37.6451,127.0223,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로25길 20,서울특별시 강북구 수유동 252-106,생활방범,1,200,,30,18-Jan,02-901-7266,37.6451,127.0223,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로25길 20,서울특별시 강북구 수유동 252-106,생활방범,1,200,,30,18-Jan,02-901-7266,37.6451,127.0223,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로25길 20,서울특별시 강북구 수유동 252-106,생활방범,1,200,,30,18-Jan,02-901-7266,37.6451,127.0223,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로25길 20,서울특별시 강북구 수유동 252-106,생활방범,1,200,,30,18-Jan,02-901-7266,37.6451,127.0223,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로35길 41,서울특별시 강북구 수유동 717-4,생활방범,1,900,,30,18-Jan,02-901-7266,37.6476,127.0231,2020-05-12,3080000,서울특별시 강북구
서울특별시 중랑구청,서울특별시 중랑구 동일로169길 41,서울특별시 중랑구 묵2동 388,생활방범,2,200,0,30,10-Mar,02-2094-0284,37.6136,127.0744,2020-05-06,3060000,서울특별시 중랑구
서울특별시 강북구청,서울특별시 강북구 오현로31길 113-6,서울특별시 강북구 번동 349-4,생활방범,1,900,,30,18-Jan,02-901-7266,37.6324,127.035,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 오현로31길 113-6,서울특별시 강북구 번동 349-4,생활방범,1,200,,30,18-Jan,02-901-7266,37.6324,127.035,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 오현로31길 113-6,서울특별시 강북구 번동 349-4,생활방범,1,200,,30,18-Jan,02-901-7266,37.6324,127.035,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 오현로31길 113-6,서울특별시 강북구 번동 349-4,생활방범,1,200,,30,18-Jan,02-901-7266,37.6324,127.035,2020-05-12,3080000,서울특별시 강북구
