발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015-06-14 4:40,야,일,1,2,0,1,0,강원,강릉시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1136365,1961903,129.0457407,37.64649741
2015,2015-06-14 5:20,야,일,1,3,2,0,0,경남,진주시,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1052396,1688406,128.0755197,35.18960049
2015,2015-06-14 6:52,주,일,1,1,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,939918,1854730,126.8274764,36.68865117
2015,2015-06-14 7:00,주,일,1,2,0,0,1,강원,영월군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,1064536,1918842,128.2278591,37.26624807
2015,2015-06-14 8:05,주,일,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,1120323,1678726,128.820096,35.0964941
2015,2015-06-14 10:30,주,일,1,1,0,0,0,경기,포천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,975162,2001688,127.2170416,38.01487332
2015,2015-06-14 20:25,야,일,1,1,0,0,0,경기,파주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,소형,보행자,보행자,940484,1971261,126.8245112,37.73903705
2015,2015-06-15 3:50,야,월,1,2,1,0,0,전남,무안군,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,화물차,소형,승용차,중형,909771,1644482,126.5137267,34.79088933
2015,2015-06-15 10:00,주,월,1,1,0,0,0,강원,강릉시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,이륜차,중형,1120904,1972740,128.8723333,37.74631319
2015,2015-06-15 10:00,주,월,1,4,3,0,0,충남,서산시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,901455,1852787,126.3972517,36.66792877
2015,2015-06-15 13:30,주,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,964086,1955088,127.0931751,37.59449755
2015,2015-06-15 15:09,주,월,1,1,0,0,0,부산,사하구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1134642,1678197,128.9770637,35.08991357
2015,2015-06-15 17:43,주,월,1,1,0,0,0,서울,은평구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,946479,1953905,126.8938223,37.5829792
2015,2015-06-15 18:00,야,월,1,1,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,958516,1901121,127.0331036,37.10782668
2015,2015-06-15 21:55,야,월,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,중형,보행자,보행자,959940,1889685,127.0497395,37.00480386
2015,2015-06-15 21:15,야,월,1,2,0,1,0,충남,천안시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,경형,승용차,대형,967453,1866788,127.1351653,36.79869155
2015,2015-06-15 21:16,야,월,1,1,0,0,0,경남,창원시(통합),차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,1079368,1681844,128.3711249,35.12866635
2015,2015-06-15 21:50,야,월,1,1,0,0,0,제주,제주시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,없음,없음,887028,1487791,126.2855163,33.37578066
2015,2015-06-16 6:30,주,화,1,1,0,0,0,전남,영광군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,없음,없음,901138,1692932,126.4136149,35.22690425
2015,2015-06-16 8:10,주,화,1,5,3,1,0,충남,서산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승합차,대형,902628,1858987,126.4095868,36.72393177
2015,2015-06-16 8:05,주,화,1,1,0,0,0,대전,대덕구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로부근,승합차,대형,자전거,자전거,992792,1827894,127.4195665,36.44859455
2015,2015-06-16 11:35,주,화,1,1,0,0,0,경북,안동시,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,1102611,1843981,128.647063,36.58812873
2015,2015-06-16 11:37,주,화,1,1,0,0,0,경남,함안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,1076844,1700053,128.3451245,35.29303728
2015,2015-06-16 13:30,주,화,1,1,0,0,0,경북,칠곡군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1089516,1771363,128.4923827,35.93485574
2015,2015-06-16 18:03,야,화,1,1,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,966651,1905936,127.1244454,37.15155444
2015,2015-06-16 18:30,야,화,1,2,1,0,0,경기,성남시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,971691,1937388,127.1800031,37.43522405
2015,2015-06-16 19:10,야,화,1,1,0,0,0,전남,나주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,929169,1673128,126.7233126,35.05071598
2015,2015-06-16 20:20,야,화,1,1,0,0,0,전북,고창군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,925574,1728651,126.6788535,35.55105646
2015,2015-06-16 22:30,야,화,1,1,0,0,0,전남,영암군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,928721,1649294,126.7204371,34.83578072
2015,2015-06-17 0:30,야,수,1,1,0,0,0,충북,충주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,없음,없음,1038044.2,1894337.3,127.9278393,37.04682412
2015,2015-06-17 1:15,야,수,1,2,1,0,0,대전,유성구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,경형,981106,1807437,127.2896608,36.26400854
2015,2015-06-17 3:20,야,수,1,1,0,0,0,경기,김포시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,917872,1967523,126.5683208,37.70359976
2015,2015-06-17 10:25,주,수,1,2,1,0,0,서울,은평구,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,이륜차,소형,승합차,대형,945828,1954435,126.8864103,37.58771801
2015,2015-06-17 10:55,주,수,1,1,0,0,0,부산,사하구,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,1134634,1679555,128.9771968,35.10215605
2015,2015-06-17 11:25,주,수,1,4,3,0,0,경기,포천시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,중형,983243,1995579,127.3092436,37.95999918
2015,2015-06-17 16:10,주,수,1,1,0,0,0,전북,군산시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,소형,자전거,자전거,935533,1769760,126.7854197,35.92237858
2015,2015-06-17 16:40,주,수,1,1,0,0,0,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,1154610,1764332,129.2124264,35.8633595
2015,2015-06-17 17:00,주,수,1,1,0,0,0,경남,진주시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1052852,1688966,128.0805642,35.19462593
2015,2015-06-17 20:33,야,수,1,1,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,이륜차,소형,963433,1756832,127.095259,35.80726308
2015,2015-06-17 20:15,야,수,1,1,0,0,0,경남,진주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1053948,1686947,128.0924707,35.17636294
2015,2015-06-17 21:25,야,수,1,1,0,0,0,강원,원주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1037271,1928867,127.9208689,37.35810167
2015,2015-06-17 21:25,야,수,1,1,0,0,0,강원,삼척시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,1162742,1916872,129.3346674,37.23651307
2015,2015-06-17 22:35,야,수,1,1,0,0,0,울산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1166654,1741668,129.3410503,35.65714494
2015,2015-06-17 23:15,야,수,1,2,1,0,0,충남,아산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,대형,957819,1864297,127.0273141,36.77585629
2015,2015-06-17 23:24,야,수,1,1,0,0,0,경남,거제시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1109199,1653130,128.6947195,34.86700075
2015,2015-06-17 23:40,야,수,1,1,0,0,0,경남,김해시,차대차,추돌,주정차중 추돌,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,화물차,대형,화물차,소형,1116022,1697172,128.7755147,35.26328817
2015,2015-06-18 1:30,야,목,1,3,1,1,0,전북,김제시,차대차,추돌,주정차중 추돌,운전자법규위반,과속,단일로,기타단일로,승용차,대형,특수차,중형,945444,1756585,126.8961732,35.804201
2015,2015-06-18 5:40,야,목,1,1,0,0,0,경기,광주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,중형,974991,1933876,127.2174239,37.4036631
2015,2015-06-18 6:45,주,목,1,1,0,0,0,경남,창녕군,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로부근,화물차,중형,이륜차,소형,1081506,1714990,128.3978812,35.42733713
2015,2015-06-18 11:25,주,목,1,6,0,4,1,경기,김포시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,소형,승합차,대형,922274,1961554,126.6188889,37.65018917
2015,2015-06-18 17:55,주,목,1,1,0,0,0,경북,칠곡군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,이륜차,중형,1094171,1790076,128.5462084,36.10310475
2015,2015-06-18 18:00,야,목,1,1,0,0,0,전북,진안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,998634,1757674,127.4848789,35.8155351
2015,2015-06-18 18:05,야,목,1,2,1,0,0,경북,군위군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,소형,1106858,1798462,128.6882706,36.17738092
2015,2015-06-18 20:23,야,목,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,949483,1907207,126.931032,37.16224065
2015,2015-06-18 20:20,야,목,1,1,0,0,0,강원,춘천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,1023781,1983030,127.7703006,37.84673888
2015,2015-06-18 23:45,야,목,1,1,0,0,0,울산,북구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,1167868,1735985,129.3532724,35.60572534
2015,2015-06-19 4:30,야,금,1,1,0,0,0,경기,화성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,960402,1912248,127.0537405,37.2082062
2015,2015-06-19 7:30,주,금,1,1,0,0,0,경기,동두천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,원동기장치자전거,원동기장치자전거,959927,1989467,127.0441674,37.9041837
2015,2015-06-19 11:00,주,금,1,1,0,0,0,서울,용산구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,중형,953359,1949578,126.9720171,37.54435358
2015,2015-06-19 11:50,주,금,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,없음,없음,962442,1933014,127.0756799,37.39546953
2015,2015-06-19 17:45,주,금,2,4,1,1,0,전남,여수시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,소형,1012181,1645660,127.6331735,34.80543543
2015,2015-06-19 17:30,주,금,1,1,0,0,0,전남,강진군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,화물차,소형,932447,1626937,126.7629766,34.63444006
2015,2015-06-19 18:05,야,금,1,1,0,0,0,경기,의정부시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,자전거,자전거,963966,1973830,127.0908892,37.76341756
2015,2015-06-19 22:55,야,금,1,1,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,소형,969714,1937075,127.1576689,37.43234018
